"Date","Trend"
1988-01-01,51.8184427279153
1988-02-01,51.878853921509
1988-03-01,51.9392651151026
1988-04-01,51.9517123747947
1988-05-01,51.9641596344868
1988-06-01,51.9925982725785
1988-07-01,52.0210369106703
1988-08-01,52.1159058519304
1988-09-01,52.2107747931905
1988-10-01,52.2160078994477
1988-11-01,52.2212410057048
1988-12-01,52.1825743373064
1989-01-01,52.1439076689079
1989-02-01,52.1499354785715
1989-03-01,52.155963288235
1989-04-01,52.1425794734957
1989-05-01,52.1291956587563
1989-06-01,52.0242264014098
1989-07-01,51.9192571440633
1989-08-01,52.0367541715802
1989-09-01,52.1542511990972
1989-10-01,52.3502895288804
1989-11-01,52.5463278586636
1989-12-01,52.6092409876311
1990-01-01,52.6721541165986
1990-02-01,52.7232689899771
1990-03-01,52.7743838633557
1990-04-01,52.9657827212874
1990-05-01,53.1571815792192
1990-06-01,53.3770534762066
1990-07-01,53.5969253731941
1990-08-01,53.7143552324339
1990-09-01,53.8317850916737
1990-10-01,54.0954972158935
1990-11-01,54.3592093401134
1990-12-01,54.6353347933716
1991-01-01,54.9114602466297
1991-02-01,54.9633004446467
1991-03-01,55.0151406426636
1991-04-01,54.8610196661236
1991-05-01,54.7068986895835
1991-06-01,54.5168387272023
1991-07-01,54.3267787648212
1991-08-01,54.1172191536003
1991-09-01,53.9076595423795
1991-10-01,53.575970794892
1991-11-01,53.2442820474045
1991-12-01,52.8844449468323
1992-01-01,52.5246078462601
1992-02-01,52.2220516437395
1992-03-01,51.919495441219
1992-04-01,51.6351487167097
1992-05-01,51.3508019922004
1992-06-01,51.1784196505542
1992-07-01,51.0060373089079
1992-08-01,50.9668666657336
1992-09-01,50.9276960225592
1992-10-01,51.0651290872658
1992-11-01,51.2025621519724
1992-12-01,51.4525817663647
1993-01-01,51.7026013807569
1993-02-01,51.9275646368947
1993-03-01,52.1525278930325
1993-04-01,52.198773855771
1993-05-01,52.2450198185096
1993-06-01,52.074668566403
1993-07-01,51.9043173142964
